url_length,domain_length,path_length,subdomain_length,num_dots,num_hyphens,num_underscores,num_at_symbols,num_question_marks,num_equals,num_slashes,num_percent,num_digits_in_domain,has_ip_address,has_https,num_subdomains,has_suspicious_tld,is_shortened_url,has_port,has_brand_in_subdomain,has_brand_in_path,entropy,digit_ratio,special_char_ratio,label
37,5,0,19,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1.9219,0.05405405405405406,0.21621621621621623,0
93,14,72,0,4,2,0,0,0,0,7,0,11,1,0,0,0,0,0,0,1,2.9852,0.3010752688172043,0.15053763440860216,1
31,7,0,11,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.8074,0.0,0.1935483870967742,0
48,12,29,0,4,0,0,0,0,0,5,0,9,1,0,0,0,0,0,0,0,2.2296,0.1875,0.20833333333333334,1
30,6,0,11,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.2516,0.0,0.23333333333333334,0
45,15,23,0,4,0,0,0,0,0,5,0,12,1,0,0,0,0,0,0,1,3.0062,0.26666666666666666,0.2222222222222222,1
64,31,23,0,2,0,2,0,0,0,3,0,31,0,0,0,1,0,0,0,1,2.882,0.484375,0.125,1
52,11,0,28,6,2,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,2.914,0.019230769230769232,0.21153846153846154,0
27,8,0,6,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.75,0.0,0.2222222222222222,0
51,14,30,0,4,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,0,2.6106,0.21568627450980393,0.19607843137254902,1
38,5,0,20,4,3,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.3219,0.07894736842105263,0.2631578947368421,0
26,4,0,9,3,1,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,2.0,0.038461538461538464,0.2692307692307692,0
40,5,24,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,1.9219,0.025,0.175,1
58,25,23,0,2,0,2,0,0,0,3,0,25,0,0,0,1,0,0,0,1,1.8113,0.43103448275862066,0.13793103448275862,1
54,15,32,0,4,1,0,0,0,0,5,0,12,1,0,0,0,0,0,0,0,2.5559,0.2222222222222222,0.2037037037037037,1
60,27,23,0,2,0,2,0,0,0,3,0,27,0,0,0,1,0,0,0,1,2.4007,0.45,0.13333333333333333,1
151,17,31,17,7,2,0,0,1,2,4,0,0,0,0,5,0,1,0,0,0,3.1751,0.2582781456953642,0.11920529801324503,1
24,4,0,7,3,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,2.0,0.041666666666666664,0.25,0
44,11,26,0,3,2,0,0,0,0,5,0,8,1,0,0,0,0,0,0,1,2.6635,0.18181818181818182,0.25,1
28,8,0,7,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.5,0.0,0.21428571428571427,0
22,6,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.2516,0.0,0.22727272727272727,0
68,14,47,0,3,0,0,0,0,0,6,0,11,1,0,0,0,0,0,0,0,2.8424,0.47058823529411764,0.14705882352941177,1
44,10,0,21,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.9219,0.0,0.1590909090909091,0
33,5,0,15,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1.9219,0.0,0.21212121212121213,0
107,8,80,7,3,1,0,0,0,0,10,0,0,0,0,1,0,1,0,0,1,2.75,0.1588785046728972,0.14018691588785046,1
25,9,0,3,2,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,2.6416,0.04,0.2,0
41,13,15,0,4,0,0,0,1,1,3,0,10,1,0,0,0,0,0,0,0,2.4416,0.2682926829268293,0.24390243902439024,1
30,12,11,0,3,0,0,0,0,0,4,0,9,1,0,0,0,0,0,0,1,2.4591,0.3,0.26666666666666666,1
66,15,33,6,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3.0566,0.07575757575757576,0.09090909090909091,1
36,15,14,0,3,0,0,0,0,0,4,0,12,1,0,0,0,0,0,0,1,2.7899,0.3333333333333333,0.2222222222222222,1
69,12,50,0,4,0,0,0,0,0,7,0,9,1,0,0,0,0,0,0,0,2.6887,0.37681159420289856,0.18840579710144928,1
45,13,25,0,4,0,0,0,0,0,5,0,10,1,0,0,0,0,0,0,0,2.3535,0.2222222222222222,0.2222222222222222,1
24,5,0,6,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1.9219,0.0,0.25,0
97,13,8,0,3,1,0,0,1,1,3,0,10,1,0,0,0,0,0,0,0,2.6612,0.2268041237113402,0.10309278350515463,1
50,13,30,0,4,0,0,0,0,0,6,0,10,1,0,0,0,0,0,0,1,2.7193,0.22,0.22,1
51,13,31,0,4,0,1,0,0,0,6,0,10,1,0,0,0,0,0,0,1,2.8151,0.23529411764705882,0.23529411764705882,1
40,9,0,18,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.9477,0.0,0.175,0
25,5,0,7,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.3219,0.0,0.24,0
90,8,63,7,2,1,0,0,0,0,8,0,0,0,0,1,0,1,0,0,1,2.75,0.18888888888888888,0.13333333333333333,1
61,7,43,0,2,1,0,0,0,0,7,0,2,0,0,0,0,0,0,0,1,2.5216,0.03278688524590164,0.18032786885245902,1
67,15,45,0,6,0,0,0,0,0,6,0,12,1,0,0,0,0,0,0,0,2.6062,0.1791044776119403,0.19402985074626866,1
37,5,0,19,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1.9219,0.05405405405405406,0.21621621621621623,0
30,9,0,5,4,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.9477,0.03333333333333333,0.23333333333333334,0
49,14,28,0,4,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,0,2.6456,0.22448979591836735,0.20408163265306123,1
27,7,0,7,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.8074,0.0,0.2222222222222222,0
32,10,0,9,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,3.1219,0.0,0.21875,0
174,14,13,0,13,0,0,0,3,5,9,0,11,1,0,0,0,0,0,0,1,2.3249,0.22988505747126436,0.21264367816091953,1
85,13,65,0,4,0,0,0,0,0,6,0,10,1,0,0,0,0,0,0,0,2.6612,0.4117647058823529,0.12941176470588237,1
29,13,0,3,2,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3.0851,0.0,0.2413793103448276,0
43,14,22,0,4,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,1,2.7534,0.2558139534883721,0.23255813953488372,1
22,5,0,5,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.3219,0.0,0.2727272727272727,0
27,8,0,6,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.0,0.0,0.2222222222222222,0
41,6,0,22,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1.9183,0.024390243902439025,0.1951219512195122,0
42,15,20,0,3,1,0,0,0,0,4,0,12,1,0,0,0,0,0,0,0,2.8729,0.2857142857142857,0.21428571428571427,1
57,6,0,38,5,3,0,0,0,0,2,0,0,0,1,4,0,0,0,1,0,2.2516,0.0,0.19298245614035087,0
222,8,186,16,3,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2.75,0.13963963963963963,0.05405405405405406,1
38,12,19,0,3,1,0,0,0,0,4,0,9,1,0,0,0,0,0,0,0,2.8554,0.23684210526315788,0.23684210526315788,1
47,6,0,28,5,2,0,0,0,0,2,0,0,0,1,4,0,0,0,1,0,2.2516,0.0,0.2127659574468085,0
30,6,0,11,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.2516,0.0,0.23333333333333334,0
48,15,26,0,4,0,0,0,0,0,5,0,12,1,0,0,0,0,0,0,1,2.6062,0.25,0.20833333333333334,1
68,11,16,0,2,1,1,0,1,1,3,0,11,0,0,0,1,0,0,0,0,2.8454,0.19117647058823528,0.14705882352941177,1
25,5,0,7,3,0,0,0,0,0,2,0,1,0,1,2,0,1,0,0,0,2.3219,0.04,0.24,0
33,8,0,12,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.5,0.0,0.18181818181818182,0
44,9,0,22,4,4,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.9477,0.09090909090909091,0.25,0
176,12,45,0,4,1,1,0,1,3,6,0,9,1,0,0,0,0,0,0,0,2.8554,0.4147727272727273,0.10795454545454546,1
90,14,11,0,3,0,0,0,1,2,5,0,11,1,0,0,0,0,0,0,1,2.6995,0.37777777777777777,0.14444444444444443,1
25,9,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.6416,0.0,0.2,0
25,10,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.9219,0.0,0.2,0
205,10,26,0,2,1,1,0,1,3,6,0,2,0,0,0,0,0,0,0,1,3.3219,0.35121951219512193,0.08292682926829269,1
25,9,0,3,2,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.9477,0.0,0.24,0
142,13,15,0,4,1,0,0,1,4,3,0,10,1,0,0,0,0,0,0,0,2.1339,0.4154929577464789,0.11971830985915492,1
362,14,21,0,13,1,0,0,3,10,11,0,11,1,0,0,0,0,0,0,0,2.3527,0.21823204419889503,0.143646408839779,1
33,6,0,14,5,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,2.585,0.0,0.24242424242424243,0
69,36,23,0,2,0,2,0,0,0,3,0,36,0,0,0,1,0,0,0,1,1.0766,0.5217391304347826,0.11594202898550725,1
95,5,49,12,3,0,0,0,1,1,6,0,0,0,0,1,0,0,0,0,0,2.3219,0.2,0.12631578947368421,1
88,3,37,22,6,0,0,0,1,1,6,0,0,0,0,5,0,0,0,0,0,1.585,0.20454545454545456,0.17045454545454544,1
156,9,117,17,3,2,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,2.9477,0.3333333333333333,0.07692307692307693,1
39,8,0,18,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.75,0.05128205128205128,0.20512820512820512,0
45,6,0,26,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1.9183,0.022222222222222223,0.17777777777777778,0
57,13,37,0,4,2,0,0,0,0,6,0,10,1,0,0,0,0,0,0,1,2.8151,0.17543859649122806,0.22807017543859648,1
40,9,0,18,5,1,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,2.9477,0.025,0.225,0
30,7,0,10,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.5216,0.0,0.23333333333333334,0
178,12,47,0,4,1,1,0,1,3,6,0,9,1,0,0,0,0,0,0,0,2.8554,0.42696629213483145,0.10674157303370786,1
33,15,11,0,4,0,0,0,0,0,3,0,12,1,0,0,0,0,0,0,0,2.5493,0.36363636363636365,0.24242424242424243,1
47,5,0,23,7,0,0,0,0,0,2,0,0,0,1,6,0,0,0,0,0,2.3219,0.0,0.2127659574468085,0
36,8,0,15,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.75,0.05555555555555555,0.2222222222222222,0
32,12,0,8,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.085,0.0,0.1875,0
37,11,19,0,3,1,0,0,0,0,4,0,8,1,0,0,0,0,0,0,0,2.8454,0.21621621621621623,0.24324324324324326,1
41,10,0,18,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.9219,0.0,0.17073170731707318,0
38,7,0,18,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.8074,0.05263157894736842,0.21052631578947367,0
36,7,0,16,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.5216,0.05555555555555555,0.2222222222222222,0
57,7,0,37,5,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,2.5216,0.08771929824561403,0.14035087719298245,0
31,9,0,9,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.7255,0.0,0.1935483870967742,0
26,6,0,7,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.585,0.0,0.23076923076923078,0
42,14,21,0,4,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,0,2.2988,0.2619047619047619,0.23809523809523808,1
39,9,0,17,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.9477,0.02564102564102564,0.20512820512820512,0
91,3,36,22,6,0,0,0,1,1,5,0,0,0,0,5,0,0,0,0,0,1.585,0.14285714285714285,0.15384615384615385,1
214,6,177,16,4,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1.4591,0.14953271028037382,0.06074766355140187,1
122,13,102,0,3,0,0,0,0,0,11,0,10,1,0,0,0,0,0,0,0,2.7193,0.28688524590163933,0.12295081967213115,1
85,13,65,0,4,0,0,0,0,0,7,0,10,1,0,0,0,0,0,0,0,2.4493,0.4470588235294118,0.1411764705882353,1
19,4,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.0,0.0,0.2631578947368421,0
56,13,36,0,4,0,0,0,0,0,6,0,10,1,0,0,0,0,0,0,0,2.6612,0.17857142857142858,0.19642857142857142,1
396,14,10,0,24,0,18,1,2,9,21,1,11,1,0,0,0,0,0,0,0,2.4956,0.047979797979797977,0.22474747474747475,1
58,7,40,0,1,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,2.5216,0.13793103448275862,0.10344827586206896,1
61,8,34,7,2,1,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,2.75,0.26229508196721313,0.14754098360655737,1
125,14,104,0,5,0,1,0,0,0,6,0,11,1,0,0,0,0,0,0,1,2.6995,0.144,0.112,1
81,15,9,0,4,0,0,0,1,2,3,0,12,1,0,0,0,0,0,0,0,2.5493,0.18518518518518517,0.13580246913580246,1
43,8,0,22,3,3,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.5,0.046511627906976744,0.20930232558139536,0
53,14,32,0,4,0,0,0,0,0,6,0,11,1,0,0,0,0,0,0,1,2.9852,0.2830188679245283,0.20754716981132076,1
156,13,136,0,7,2,0,0,0,0,13,0,10,1,0,0,0,0,0,0,0,2.5654,0.40384615384615385,0.14743589743589744,1
37,5,0,19,4,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1.9219,0.05405405405405406,0.21621621621621623,0
25,9,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.6416,0.0,0.2,0
78,14,57,0,4,0,0,0,0,0,6,0,11,1,0,0,0,0,0,0,0,2.9852,0.38461538461538464,0.14102564102564102,1
45,27,8,0,2,0,0,0,0,0,3,0,27,0,0,0,1,0,0,0,0,2.9016,0.6222222222222222,0.13333333333333333,1
21,6,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.585,0.0,0.23809523809523808,0
21,5,0,3,2,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,0,2.3219,0.047619047619047616,0.23809523809523808,0
22,6,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.2516,0.0,0.22727272727272727,0
107,8,80,7,3,1,0,0,0,0,10,0,0,0,0,1,0,1,0,0,1,2.75,0.14953271028037382,0.14018691588785046,1
21,6,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.2516,0.0,0.23809523809523808,0
31,9,0,9,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.9477,0.0,0.22580645161290322,0
32,12,0,7,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.4183,0.0,0.1875,0
22,2,0,7,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1.0,0.0,0.2727272727272727,0
57,7,0,37,5,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,2.5216,0.08771929824561403,0.14035087719298245,0
40,8,0,19,3,2,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.5,0.025,0.2,0
94,15,72,0,6,1,0,0,0,0,8,0,12,1,0,0,0,0,0,0,1,2.7396,0.13829787234042554,0.1702127659574468,1
45,15,23,0,4,0,0,0,0,0,5,0,12,1,0,0,0,0,0,0,1,2.7899,0.26666666666666666,0.2222222222222222,1
395,13,10,0,24,0,18,1,2,9,21,1,10,1,0,0,0,0,0,0,0,2.8151,0.04556962025316456,0.22531645569620254,1
28,4,0,11,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.0,0.03571428571428571,0.25,0
47,7,0,28,3,2,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.2359,0.06382978723404255,0.1702127659574468,0
35,9,0,13,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.7255,0.0,0.2,0
44,6,0,25,4,2,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.2516,0.045454545454545456,0.20454545454545456,0
39,5,0,21,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1.9219,0.0,0.15384615384615385,0
50,6,0,31,5,1,0,0,0,0,2,0,0,0,1,4,0,0,0,1,0,2.2516,0.0,0.18,0
144,14,17,0,6,0,1,0,1,2,3,0,11,1,0,0,0,0,0,0,1,2.7534,0.2361111111111111,0.10416666666666667,1
32,12,0,7,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.0221,0.0,0.1875,0
107,8,80,7,3,1,0,0,0,0,10,0,0,0,0,1,0,1,0,0,1,2.75,0.14018691588785046,0.14018691588785046,1
68,35,23,0,2,0,2,0,0,0,3,0,35,0,0,0,1,0,0,0,1,1.2898,0.5147058823529411,0.11764705882352941,1
36,13,16,0,3,0,0,0,0,0,4,0,10,1,0,0,0,0,0,0,0,2.6612,0.2777777777777778,0.2222222222222222,1
24,4,0,7,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.0,0.0,0.25,0
22,6,0,3,2,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1.9183,0.0,0.2727272727272727,0
64,13,44,0,3,0,0,0,0,0,5,0,10,1,0,0,0,0,0,0,0,2.8731,0.4375,0.140625,1
68,13,48,0,3,0,0,0,0,0,5,0,10,1,0,0,0,0,0,0,0,2.8731,0.4411764705882353,0.1323529411764706,1
51,14,30,0,4,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,1,2.6456,0.21568627450980393,0.19607843137254902,1
30,6,0,11,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.2516,0.0,0.23333333333333334,0
25,9,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,2.9477,0.0,0.2,0
44,5,0,26,5,1,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,1.9219,0.022727272727272728,0.20454545454545456,0
39,9,0,17,3,2,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,2.9477,0.0,0.20512820512820512,0
31,11,13,0,3,0,0,0,0,0,4,0,8,1,0,0,0,0,0,0,0,2.6635,0.25806451612903225,0.25806451612903225,1
45,6,0,20,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.2516,0.0,0.15555555555555556,0
190,15,11,0,4,0,0,0,1,2,3,0,12,1,0,0,0,0,0,0,0,2.8226,0.18947368421052632,0.06315789473684211,1
27,11,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.5949,0.0,0.18518518518518517,0
92,13,72,0,4,2,0,0,0,0,7,0,10,1,0,0,0,0,0,0,0,2.7193,0.31521739130434784,0.15217391304347827,1
49,14,28,0,4,0,0,0,0,0,6,0,11,1,0,0,0,0,0,0,0,2.8424,0.32653061224489793,0.22448979591836735,1
59,13,39,0,3,0,0,0,0,0,5,0,10,1,0,0,0,0,0,0,0,2.8151,0.3559322033898305,0.15254237288135594,1
44,9,0,22,5,1,0,0,0,0,2,0,0,0,1,4,0,1,0,0,0,2.9477,0.045454545454545456,0.20454545454545456,0
55,6,39,0,1,2,0,0,0,0,5,0,6,0,0,0,1,0,0,0,1,2.2516,0.10909090909090909,0.16363636363636364,1
38,10,0,15,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.1219,0.0,0.18421052631578946,0
29,11,0,5,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.2776,0.0,0.20689655172413793,0
39,23,0,3,2,2,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,3.7081,0.0,0.1794871794871795,0
51,15,29,0,3,2,0,0,0,0,5,0,12,1,0,0,0,0,0,0,1,2.9232,0.23529411764705882,0.21568627450980393,1
19,1,0,5,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0.0,0.0,0.3157894736842105,0
130,14,59,0,6,0,0,0,1,2,7,0,11,1,0,0,0,0,0,0,0,2.4956,0.13846153846153847,0.13076923076923078,1
40,12,21,0,4,0,0,0,0,0,5,0,9,1,0,0,0,0,0,0,0,2.6258,0.225,0.25,1
31,9,0,9,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.6416,0.0,0.22580645161290322,0
45,5,0,27,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1.9219,0.0,0.15555555555555556,0
37,10,0,14,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.6464,0.10810810810810811,0.1891891891891892,0
34,11,0,10,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.6635,0.0,0.17647058823529413,0
26,6,0,7,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.2516,0.0,0.23076923076923078,0
49,5,32,1,3,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,2.3219,0.02040816326530612,0.22448979591836735,1
65,13,26,14,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,2.8151,0.2153846153846154,0.13846153846153847,1
40,12,21,0,4,0,0,0,0,0,5,0,9,1,0,0,0,0,0,0,0,2.6258,0.225,0.25,1
33,15,11,0,3,0,0,0,0,0,4,0,12,1,0,0,0,0,0,0,1,2.6566,0.36363636363636365,0.24242424242424243,1
30,6,0,11,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.585,0.0,0.2,0
31,9,0,9,3,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,2.9477,0.0,0.1935483870967742,0
126,8,99,7,5,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,2.75,0.19047619047619047,0.12698412698412698,1
93,14,72,0,4,2,0,0,0,0,7,0,11,1,0,0,0,0,0,0,1,2.9852,0.3548387096774194,0.15053763440860216,1
47,12,28,0,4,0,0,0,0,0,5,0,9,1,0,0,0,0,0,0,0,2.6258,0.19148936170212766,0.2127659574468085,1
49,14,28,0,4,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,1,3.0391,0.22448979591836735,0.20408163265306123,1
90,8,63,7,2,1,0,0,0,0,8,0,0,0,0,1,0,1,0,0,1,2.75,0.16666666666666666,0.13333333333333333,1
61,14,40,0,3,0,0,0,0,0,4,0,11,1,0,0,0,0,0,0,0,2.6456,0.5245901639344263,0.13114754098360656,1
51,14,30,0,4,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,0,2.5027,0.21568627450980393,0.19607843137254902,1
30,14,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3.182,0.0,0.16666666666666666,0
30,7,0,11,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.5216,0.0,0.23333333333333334,0
88,19,58,0,4,4,0,0,0,0,6,0,14,0,0,0,1,0,0,0,1,3.4714,0.1590909090909091,0.17045454545454544,1
90,8,63,7,2,1,0,0,0,0,8,0,0,0,0,1,0,1,0,0,1,2.75,0.16666666666666666,0.13333333333333333,1
55,7,0,35,3,3,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.2359,0.03636363636363636,0.16363636363636364,0
176,12,45,0,4,1,1,0,1,3,6,0,9,1,0,0,0,0,0,0,0,2.8554,0.3522727272727273,0.10795454545454546,1
23,7,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1.9502,0.0,0.21739130434782608,0
440,13,10,0,24,0,18,1,1,9,4,23,10,1,0,0,0,0,0,0,0,2.8151,0.09090909090909091,0.20454545454545456,1
47,14,26,0,4,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,1,2.7534,0.23404255319148937,0.2127659574468085,1
147,15,125,0,5,1,1,0,0,0,5,10,12,1,0,0,0,0,0,0,1,2.6892,0.23129251700680273,0.17006802721088435,1
46,12,0,21,3,4,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.2516,0.08695652173913043,0.21739130434782608,0
58,6,0,39,5,4,0,0,0,0,2,0,0,0,1,4,0,0,0,1,0,2.2516,0.0,0.20689655172413793,0
48,9,0,26,5,2,0,0,0,0,2,0,0,0,1,4,0,0,0,1,0,2.9477,0.020833333333333332,0.20833333333333334,0
64,14,43,0,6,0,0,0,0,0,6,0,11,1,0,0,0,0,0,0,1,2.6456,0.171875,0.203125,1
48,13,28,0,4,0,0,0,0,0,5,0,10,1,0,0,0,0,0,0,0,2.7193,0.20833333333333334,0.20833333333333334,1
40,14,19,0,3,0,0,0,0,0,4,0,11,1,0,0,0,0,0,0,0,2.6995,0.275,0.2,1
43,15,21,0,4,0,0,0,0,0,5,0,12,1,0,0,0,0,0,0,1,2.6062,0.27906976744186046,0.23255813953488372,1
47,15,25,0,4,0,0,0,0,0,5,0,12,1,0,0,0,0,0,0,0,2.8729,0.2553191489361702,0.23404255319148937,1
98,9,59,17,2,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,2.9477,0.5204081632653061,0.08163265306122448,1
78,6,4,7,3,0,0,0,1,2,4,0,0,0,0,2,0,0,0,0,0,2.585,0.20512820512820512,0.14102564102564102,1
93,14,14,0,3,0,0,0,1,2,5,0,11,1,0,0,0,0,0,0,1,2.6995,0.3655913978494624,0.13978494623655913,1
38,9,0,17,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2.9477,0.0,0.18421052631578946,0
24,4,0,7,3,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,2.0,0.041666666666666664,0.25,0
94,10,77,0,3,2,0,0,0,0,8,0,7,1,0,0,0,0,0,0,0,2.4464,0.1276595744680851,0.14893617021276595,1
30,11,0,6,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3.2776,0.0,0.2,0
179,15,12,0,3,0,0,0,1,2,4,0,12,1,0,0,0,0,0,0,1,3.0062,0.5363128491620112,0.07262569832402235,1
52,14,0,25,6,0,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,3.182,0.0,0.17307692307692307,0
24,6,0,3,3,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1.9183,0.0,0.25,0
49,9,0,27,7,0,0,0,0,0,2,0,0,0,1,6,0,1,0,0,0,2.9477,0.061224489795918366,0.20408163265306123,0
37,8,5,13,3,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2.75,0.32432432432432434,0.21621621621621623,1
27,6,0,9,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2.2516,0.0,0.2222222222222222,0
39,7,0,19,5,0,0,0,0,0,2,0,1,0,1,4,0,0,0,0,0,2.8074,0.02564102564102564,0.20512820512820512,0
90,8,63,7,2,2,0,0,0,0,6,0,0,0,0,1,0,1,0,0,1,2.75,0.08888888888888889,0.12222222222222222,1
40,14,0,13,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,3.182,0.0,0.175,0
52,14,27,0,2,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,3.2359,0.1346153846153846,0.15384615384615385,1
